Rk,Date,Series,Gm#,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen
470,10/10/12,ALDS,3,NYY,BAL,W 3-2,39,39,3,7,1,1,2,3,0,0,11,0,0,0,0,1,0,0,-0.14,-2.674,1.488,3,11,"50,497",211
471,10/10/12,ALDS,4,OAK,DET,W 4-3,37,34,4,8,3,0,0,4,3,0,12,0,0,0,1,0,0,0,0.501,-0.02,1.476,7,10,"36,385",201
472,10/10/12,NLDS,4,SFG,CIN,W 8-3,40,33,8,11,5,0,3,8,5,0,6,0,1,1,0,2,0,1,0.419,3.551,0.597,5,15,"44,375",215
473,10/10/12,NLDS,3,STL,WSN,W 8-0,44,37,8,14,5,0,1,8,4,1,9,1,1,1,0,2,0,0,0.265,3.682,0.35,9,15,"45,017",212
474,10/10/12,NLDS,3,WSN,STL,L 0-8,38,34,0,7,1,0,0,0,3,0,5,0,1,0,1,0,0,0,-0.233,-4.319,0.706,11,16,"45,017",212
475,10/9/12,NLDS,3,CIN,SFG,L 1-2,38,33,1,4,0,0,0,1,4,0,7,1,0,0,0,0,1,0,-0.767,-3.944,1.293,7,14,"44,501",221
476,10/9/12,ALDS,3,DET,OAK,L 0-2,31,29,0,4,0,0,0,0,2,0,11,0,0,0,0,2,0,0,-0.551,-4.239,1.109,4,9,"37,090",153
477,10/9/12,ALDS,3,OAK,DET,W 2-0,30,27,2,5,0,0,1,2,3,0,4,0,0,0,0,1,0,1,-0.052,-1.768,0.665,4,9,"37,090",153
478,10/9/12,NLDS,3,SFG,CIN,W 2-1,36,32,2,3,0,0,0,1,1,0,16,1,1,1,1,0,0,0,-0.266,-2.945,1.603,4,17,"44,501",221
479,10/8/12,ALDS,2,BAL,NYY,W 3-2,33,32,3,7,1,0,0,3,1,0,6,0,0,0,2,1,0,0,-0.01,-1.046,1.011,6,10,"48,187",191
480,10/8/12,ALDS,2,NYY,BAL,L 2-3,39,37,2,9,2,0,0,2,2,1,7,0,0,0,2,0,1,0,-0.509,-2.55,1.702,10,9,"48,187",191
481,10/8/12,NLDS,2,STL,WSN,W 12-4,41,35,12,13,3,1,4,11,5,0,6,0,1,0,1,1,1,0,0.426,8.277,0.403,5,17,"45,840",207
482,10/8/12,NLDS,2,WSN,STL,L 4-12,40,35,4,10,1,0,2,4,4,0,11,0,0,1,0,0,0,0,-0.076,-0.186,0.727,9,18,"45,840",207
483,10/7/12,ALDS,1,BAL,NYY,L 2-7,36,34,2,8,2,0,0,2,1,0,8,0,1,0,1,1,0,0,-0.322,-2.55,1.251,7,10,"47,841",211
484,10/7/12,NLDS,2,CIN,SFG,W 9-0,41,39,9,13,3,1,1,9,2,0,7,0,0,0,0,1,0,0,0.229,5.192,0.452,5,15,"43,505",194
485,10/7/12,ALDS,2,DET,OAK,W 5-4,41,36,5,11,2,0,0,2,2,1,11,1,1,1,1,0,0,0,0.681,0.767,1.868,10,13,"40,684",208
486,10/7/12,ALDS,1,NYY,BAL,W 7-2,42,33,7,10,2,0,1,7,7,1,9,0,1,1,0,0,0,1,0.18,2.451,1.279,8,11,"47,841",211
487,10/7/12,ALDS,2,OAK,DET,L 4-5,39,33,4,9,0,0,1,3,3,0,9,2,1,0,0,1,2,0,0.18,-0.68,1.69,8,10,"40,684",208
488,10/7/12,NLDS,2,SFG,CIN,L 0-9,32,29,0,2,1,0,0,0,3,0,5,0,0,0,0,0,0,0,-0.273,-3.808,0.35,5,17,"43,505",194
489,10/7/12,NLDS,1,STL,WSN,L 2-3,39,28,2,3,0,0,0,1,7,0,8,2,1,1,2,2,2,0,-0.402,-2.188,1.536,10,17,"47,078",220
490,10/7/12,NLDS,1,WSN,STL,W 3-2,40,35,3,8,0,0,0,3,4,0,13,0,1,0,1,0,0,0,0.099,-1.187,1.762,10,16,"47,078",220
491,10/6/12,NLDS,1,CIN,SFG,W 5-2,38,35,5,9,1,0,2,4,2,1,9,1,0,0,0,1,0,0,0.133,1.193,0.562,6,18,"43,492",207
492,10/6/12,ALDS,1,DET,OAK,W 3-1,31,29,3,7,2,0,1,1,1,0,6,1,0,0,0,1,1,1,0.017,-1.162,0.781,4,10,"43,323",176
493,10/6/12,ALDS,1,OAK,DET,L 1-3,35,31,1,4,1,0,1,1,4,0,14,0,0,0,0,0,0,0,-0.483,-3.683,1.114,7,10,"43,323",176
494,10/6/12,NLDS,1,SFG,CIN,L 2-5,40,34,2,7,1,0,1,1,6,1,5,0,0,0,1,0,0,0,-0.367,-1.81,1.139,11,17,"43,492",207
495,10/5/12,NLWC,1,ATL,STL,L 3-6,42,39,3,12,2,1,1,3,3,0,7,0,0,0,0,0,0,0,-0.212,-1.368,1.165,12,16,"52,631",189
496,10/5/12,ALWC,1,BAL,TEX,W 5-1,38,33,5,8,1,0,0,5,1,0,12,1,1,2,1,0,2,0,0.017,0.138,0.914,6,12,"46,931",199
497,10/5/12,NLWC,1,STL,ATL,W 6-3,35,32,6,6,1,0,1,5,0,0,5,1,1,1,2,2,0,0,0.292,1.633,0.719,2,17,"52,631",189
498,10/5/12,ALWC,1,TEX,BAL,L 1-5,36,34,1,9,0,0,0,0,2,0,6,0,0,0,1,3,0,0,-0.484,-3.861,1.18,8,14,"46,931",199
499,10/28/11,WS,7,STL,TEX,W 6-2,38,30,6,7,1,0,1,6,6,1,7,2,0,0,0,1,0,0,0.323,2.413,0.803,8,16,"47,399",197
500,10/28/11,WS,7,TEX,STL,L 2-6,35,30,2,6,3,0,0,2,2,0,7,1,2,0,0,0,0,1,-0.175,-2.036,0.963,6,16,"47,399",197
501,10/27/11,WS,6,STL,TEX,W 10-9,51,43,10,13,1,1,3,10,7,1,6,0,1,0,2,0,0,0,1.374,5.515,2.217,11,22,"47,325",273
502,10/27/11,WS,6,TEX,STL,L 9-10,54,49,9,15,2,0,3,9,5,1,8,0,0,0,3,2,0,0,0.877,4.068,1.218,12,20,"47,325",273
503,10/24/11,WS,5,STL,TEX,L 2-4,41,28,2,7,0,0,0,2,9,4,8,1,3,0,0,1,0,2,-0.394,-2.924,1.609,12,11,"51,459",211
504,10/24/11,WS,5,TEX,STL,W 4-2,38,34,4,9,2,0,2,4,4,2,7,0,0,0,1,0,0,0,0.105,-0.376,1.264,10,10,"51,459",211
505,10/23/11,WS,4,STL,TEX,L 0-4,31,28,0,2,1,0,0,0,3,0,8,0,0,0,0,1,0,0,-0.456,-4.924,0.812,4,11,"51,539",187
506,10/23/11,WS,4,TEX,STL,W 4-0,36,28,4,6,2,0,1,4,8,0,6,0,0,0,0,1,0,1,0.042,-0.378,0.748,8,10,"51,539",187
507,10/22/11,WS,3,STL,TEX,W 16-7,49,42,16,15,3,0,4,14,6,1,7,0,0,1,3,1,0,1,0.612,11.075,0.599,6,10,"51,462",244
508,10/22/11,WS,3,TEX,STL,L 7-16,42,36,7,13,2,0,2,7,4,0,7,0,0,2,0,1,0,0,0.111,2.077,0.981,8,10,"51,462",244
509,10/20/11,WS,2,STL,TEX,L 1-2,37,33,1,6,1,0,0,1,4,0,6,0,0,0,1,1,0,0,-0.372,-3.037,1.376,9,18,"47,288",184
510,10/20/11,WS,2,TEX,STL,W 2-1,32,29,2,5,0,0,0,2,1,0,9,0,0,2,0,1,1,0,0.13,-2.039,1.53,3,16,"47,288",184
511,10/19/11,WS,1,STL,TEX,W 3-2,35,26,3,6,2,0,0,3,6,2,5,1,2,0,0,2,0,0,0.074,-0.588,1.215,8,17,"46,406",186
512,10/19/11,WS,1,TEX,STL,L 2-3,33,30,2,6,1,0,1,2,2,0,7,0,1,0,0,1,0,1,-0.427,-2.036,1.467,4,14,"46,406",186
513,10/16/11,NLCS,6,MIL,STL,L 6-12,36,34,6,7,2,0,3,6,1,0,9,1,0,0,0,0,0,0,0.182,1.762,0.478,3,20,"43,926",223
514,10/16/11,NLCS,6,STL,MIL,W 12-6,44,38,12,14,1,0,3,11,3,1,11,0,1,2,0,0,1,0,0.684,7.762,0.474,5,18,"43,926",223
515,10/15/11,ALCS,6,DET,TEX,L 5-15,35,35,5,10,0,0,4,5,0,0,8,0,0,0,0,2,0,0,0.044,0.078,0.324,3,9,"51,508",212
516,10/15/11,ALCS,6,TEX,DET,W 15-5,50,41,15,17,4,0,2,15,8,2,4,0,0,1,1,0,2,1,0.544,10.622,0.494,11,10,"51,508",212
517,10/14/11,NLCS,5,MIL,STL,L 1-7,35,33,1,9,1,0,0,1,1,0,8,0,1,0,0,1,0,1,-0.251,-3.037,0.733,7,15,"46,904",189
518,10/14/11,NLCS,5,STL,MIL,W 7-1,42,35,7,10,3,0,0,5,5,0,2,1,1,0,3,1,1,0,0.25,3.41,0.498,11,16,"46,904",189
519,10/13/11,ALCS,5,DET,TEX,W 7-5,35,32,7,10,1,1,4,7,3,0,7,0,0,0,0,2,1,0,0.341,2.912,0.652,4,10,"41,908",201
520,10/13/11,NLCS,4,MIL,STL,W 4-2,39,36,4,10,5,0,0,4,1,0,8,1,1,0,1,1,0,0,0.167,-0.036,1.011,8,14,"45,606",205
521,10/13/11,NLCS,4,STL,MIL,L 2-4,37,36,2,8,2,0,2,2,1,0,7,0,0,0,1,0,0,0,-0.332,-2.037,1.092,8,15,"45,606",205
522,10/13/11,ALCS,5,TEX,DET,L 5-7,42,37,5,10,4,0,1,5,4,0,9,0,0,1,1,1,0,0,-0.159,0.399,1.129,10,10,"41,908",201
523,10/12/11,ALCS,4,DET,TEX,L 3-7,41,35,3,5,1,0,1,3,5,1,6,1,0,0,0,1,0,1,-0.349,-2.623,1.247,5,10,"42,234",240
524,10/12/11,NLCS,3,MIL,STL,L 3-4,35,30,3,6,0,0,1,3,3,1,7,1,0,1,0,1,0,0,-0.452,-1.037,1.35,5,14,"43,584",190
525,10/12/11,NLCS,3,STL,MIL,W 4-3,37,29,4,9,4,0,0,3,6,3,5,1,1,0,0,3,0,0,0.048,0.412,0.904,9,16,"43,584",190
526,10/12/11,ALCS,4,TEX,DET,W 7-3,45,42,7,11,3,0,1,7,3,1,10,0,0,0,0,1,1,1,0.15,1.377,1.482,5,10,"42,234",240
527,10/11/11,ALCS,3,DET,TEX,W 5-2,37,35,5,11,2,0,3,5,2,0,7,0,0,0,0,0,1,0,0.17,0.912,0.87,8,10,"41,905",188
528,10/11/11,ALCS,3,TEX,DET,L 2-5,33,31,2,8,2,0,0,2,0,0,5,1,1,0,0,2,0,0,-0.331,-2.6,0.995,4,9,"41,905",188
529,10/10/11,ALCS,2,DET,TEX,L 3-7,49,40,3,8,3,0,1,3,6,1,8,1,2,0,1,0,0,0,-0.622,-3.017,1.715,13,11,"51,227",265
530,10/10/11,NLCS,2,MIL,STL,L 3-12,37,34,3,8,2,0,2,3,3,0,4,0,0,0,0,1,0,0,-0.114,-1.239,0.609,7,17,"43,937",216
531,10/10/11,NLCS,2,STL,MIL,W 12-3,45,43,12,17,5,0,2,11,1,0,8,0,1,0,1,0,0,1,0.387,7.764,0.361,6,21,"43,937",216
532,10/10/11,ALCS,2,TEX,DET,W 7-3,43,39,7,11,4,0,2,7,3,1,7,1,0,0,0,1,0,0,-0.121,1.53,1.704,6,9,"51,227",265
533,10/9/11,NLCS,1,MIL,STL,W 9-6,41,34,9,11,5,0,3,9,5,1,4,1,1,0,1,1,0,0,0.744,5.232,0.719,8,15,"43,613",215
534,10/9/11,NLCS,1,STL,MIL,L 6-9,38,35,6,9,1,0,1,5,3,0,10,0,0,0,0,1,0,0,0.243,1.762,0.946,5,16,"43,613",215
535,10/8/11,ALCS,1,DET,TEX,L 2-3,38,32,2,7,2,0,0,1,6,1,14,0,0,0,0,2,0,0,-0.573,-2.924,1.718,9,12,"50,114",187
536,10/8/11,ALCS,1,TEX,DET,W 3-2,32,30,3,6,0,1,1,3,2,0,7,0,0,0,1,0,0,1,-0.072,-1.378,0.774,5,10,"50,114",187
537,10/7/11,NLDS,5,ARI,MIL,L 2-3,43,39,2,10,1,0,1,2,4,0,10,0,0,0,0,1,1,0,-0.339,-2.711,1.9,11,17,"44,028",221
538,10/7/11,NLDS,5,MIL,ARI,W 3-2,38,34,3,7,2,0,0,3,2,0,10,1,0,1,0,0,1,0,0.161,-1.21,1.415,7,15,"44,028",221
539,10/7/11,NLDS,5,PHI,STL,L 0-1,31,30,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,1,-0.808,-4.158,1.416,4,12,"46,530",149
540,10/7/11,NLDS,5,STL,PHI,W 1-0,35,32,1,6,1,1,0,1,1,1,9,0,1,0,1,1,1,0,-0.308,-3.158,0.964,7,12,"46,530",149
541,10/6/11,ALDS,5,DET,NYY,W 3-2,36,34,3,8,2,0,2,3,2,1,13,0,0,0,0,1,0,0,-0.096,-1.782,0.755,6,11,"50,960",214
542,10/6/11,ALDS,5,NYY,DET,L 2-3,40,37,2,10,1,0,1,2,3,0,10,0,0,0,0,0,0,0,-0.597,-2.782,1.852,11,9,"50,960",214
543,10/5/11,NLDS,4,ARI,MIL,W 10-6,42,37,10,13,1,0,4,10,4,0,7,1,0,0,1,1,1,0,0.526,6.234,0.561,8,16,"38,830",205
544,10/5/11,NLDS,4,MIL,ARI,L 6-10,41,35,6,11,4,0,1,6,4,0,3,0,1,1,0,1,2,0,0.025,1.762,0.873,8,16,"38,830",205
545,10/5/11,NLDS,4,PHI,STL,L 3-5,34,32,3,7,1,1,0,2,1,0,7,0,1,0,0,0,0,1,-0.223,-1.037,1.125,4,13,"47,071",154
546,10/5/11,NLDS,4,STL,PHI,W 5-3,32,30,5,6,2,0,1,5,1,0,6,1,0,0,0,0,0,0,0.276,1.412,0.858,3,17,"47,071",154
547,10/4/11,NLDS,3,ARI,MIL,W 8-1,36,33,8,11,1,0,1,8,3,1,9,0,0,0,0,1,2,0,0.328,4.233,0.599,4,12,"48,312",181
548,10/4/11,ALDS,4,DET,NYY,L 1-10,34,30,1,4,1,0,1,1,4,1,9,0,0,0,0,1,1,0,-0.273,-3.601,0.897,6,11,"43,527",190
549,10/4/11,NLDS,3,MIL,ARI,L 1-8,33,30,1,3,0,0,1,1,2,0,7,1,0,0,0,0,0,0,-0.174,-3.239,0.533,5,14,"48,312",181
550,10/4/11,ALDS,4,NYY,DET,W 10-1,44,38,10,13,2,0,0,8,3,1,8,2,0,1,0,1,0,0,0.227,5.4,0.667,7,11,"43,527",190
551,10/4/11,NLDS,3,PHI,STL,W 3-2,36,34,3,7,1,0,1,3,2,2,4,0,0,0,0,0,1,0,0.012,-1.037,1.023,6,14,"46,914",193
552,10/4/11,NLDS,3,STL,PHI,L 2-3,43,38,2,12,3,0,0,2,4,1,8,1,0,0,0,1,3,0,-0.485,-2.035,1.59,14,16,"46,914",193
553,10/4/11,ALDS,4,TBR,TEX,L 3-4,37,34,3,7,2,0,0,3,3,0,12,0,0,0,0,0,0,0,-0.395,-1.188,1.418,7,11,"28,299",185
554,10/4/11,ALDS,4,TEX,TBR,W 4-3,37,32,4,6,0,0,4,4,5,0,4,0,0,0,0,1,0,0,0.104,-0.188,0.596,6,10,"28,299",185
555,10/3/11,ALDS,3,DET,NYY,W 5-4,36,27,5,8,3,0,1,4,6,1,5,1,2,0,0,3,0,0,0.304,0.91,1.164,7,10,"43,581",194
556,10/3/11,ALDS,3,NYY,DET,L 4-5,37,31,4,6,1,1,0,4,5,0,12,1,0,0,0,2,1,0,-0.196,-0.601,1.57,6,10,"43,581",194
557,10/3/11,ALDS,3,TBR,TEX,L 3-4,36,31,3,6,0,0,2,3,5,0,8,0,0,0,0,1,1,1,-0.32,-1.188,1.82,6,12,"32,828",231
558,10/3/11,ALDS,3,TEX,TBR,W 4-3,38,34,4,9,1,0,1,4,4,0,4,0,0,0,0,0,4,2,0.18,-0.187,1.214,7,9,"32,828",231
559,10/2/11,NLDS,2,ARI,MIL,L 4-9,41,36,4,10,2,0,3,4,5,0,13,0,0,0,0,0,1,1,0.072,-0.239,0.77,10,16,"44,066",209
560,10/2/11,ALDS,2,DET,NYY,W 5-3,39,35,5,9,0,0,1,5,1,0,10,1,2,0,1,0,1,0,0.098,0.216,0.503,7,11,"50,596",214
561,10/2/11,NLDS,2,MIL,ARI,W 9-4,38,36,9,13,2,1,1,9,2,1,8,0,0,0,0,1,0,0,0.571,5.234,0.795,5,16,"44,066",209
562,10/2/11,ALDS,2,NYY,DET,L 3-5,39,31,3,5,0,1,2,3,6,0,9,1,0,1,0,0,0,0,-0.404,-1.783,1.245,9,11,"50,596",214
563,10/2/11,NLDS,2,PHI,STL,L 4-5,35,31,4,6,2,0,0,4,3,0,8,1,0,0,0,1,1,1,-0.316,-0.156,1.245,4,15,"46,575",202
564,10/2/11,NLDS,2,STL,PHI,W 5-4,41,36,5,13,3,2,0,5,4,1,12,0,1,0,0,1,0,1,0.183,0.842,1.221,9,19,"46,575",202
565,10/1/11,NLDS,1,ARI,MIL,L 1-4,31,30,1,4,0,0,1,1,1,0,10,0,0,0,0,0,1,0,-0.46,-3.239,0.92,3,12,"44,122",164
566,10/1/11,NLDS,1,MIL,ARI,W 4-1,36,31,4,8,2,1,1,4,2,0,3,2,0,1,0,0,0,0,0.041,0.234,0.854,8,11,"44,122",164
567,10/1/11,NLDS,1,PHI,STL,W 11-6,40,37,11,14,2,0,2,11,2,0,7,0,0,1,0,0,0,0,0.553,7.304,0.72,5,12,"46,480",175
568,10/1/11,NLDS,1,STL,PHI,L 6-11,36,34,6,7,1,0,1,6,2,0,10,0,0,0,0,0,1,0,0.054,1.842,0.487,3,17,"46,480",175
569,10/1/11,ALDS,2,TBR,TEX,L 6-8,40,36,6,9,4,0,2,6,4,0,4,0,0,0,1,0,0,1,-0.084,1.08,1.177,7,12,"51,351",208
570,10/1/11,ALDS,2,TEX,TBR,W 8-6,38,33,8,10,1,0,1,7,1,1,8,3,1,0,0,0,0,0,0.418,3.623,1.014,6,10,"51,351",208
571,9/30/11,ALDS,1,DET,NYY,L 3-9,36,32,3,7,0,0,1,3,4,0,10,0,0,0,0,1,0,0,-0.28,-1.783,0.644,6,10,"50,940",206
572,9/30/11,ALDS,1,NYY,DET,W 9-3,40,36,9,11,4,0,1,9,4,0,11,0,0,0,0,0,1,0,0.218,4.75,0.886,7,9,"50,940",206
573,9/30/11,ALDS,1,TBR,TEX,W 9-0,42,39,9,11,1,0,3,9,2,0,11,1,0,0,1,0,0,0,0.333,4.075,0.329,6,10,"50,498",180
574,9/30/11,ALDS,1,TEX,TBR,L 0-9,32,29,0,2,1,0,0,0,2,0,8,1,0,0,0,0,0,0,-0.166,-4.922,0.294,5,10,"50,498",180
575,11/1/10,WS,5,SFG,TEX,W 3-1,34,33,3,7,0,0,1,3,0,0,8,0,1,0,1,1,0,0,-0.055,-1.873,1.014,4,9,"52,045",152
576,11/1/10,WS,5,TEX,SFG,L 1-3,32,30,1,3,0,0,1,1,2,0,12,0,0,0,0,0,0,0,-0.555,-3.874,1.1,4,9,"52,045",152
577,10/31/10,WS,4,SFG,TEX,W 4-0,37,35,4,8,2,0,2,4,2,0,6,0,0,0,0,0,1,0,0.016,-0.872,0.697,6,9,"51,920",189
578,10/31/10,WS,4,TEX,SFG,L 0-4,30,28,0,3,0,0,0,0,2,0,8,0,0,0,1,2,0,1,-0.484,-4.873,0.945,3,9,"51,920",189
579,10/30/10,WS,3,SFG,TEX,L 2-4,34,31,2,5,1,0,2,2,2,0,8,1,0,0,0,1,0,0,-0.377,-2.874,0.799,5,9,"52,419",171
580,10/30/10,WS,3,TEX,SFG,W 4-2,33,29,4,8,1,0,2,4,4,0,4,0,0,0,1,3,1,1,0.124,-0.332,0.534,5,9,"52,419",171
581,10/28/10,WS,2,SFG,TEX,W 9-0,38,32,9,8,2,1,1,9,6,0,9,0,0,0,0,0,0,0,-0.017,5.215,0.673,5,14,"43,622",197
582,10/28/10,WS,2,TEX,SFG,L 0-9,34,30,0,4,1,0,0,0,3,1,2,0,1,0,0,0,1,0,-0.517,-4.258,1.196,7,16,"43,622",197
583,10/27/10,WS,1,SFG,TEX,W 11-7,41,38,11,14,6,0,1,11,1,0,12,2,0,0,2,0,0,1,0.431,7.215,0.757,6,17,"43,601",216
584,10/27/10,WS,1,TEX,SFG,L 7-11,42,36,7,11,4,0,0,7,4,0,5,0,0,2,1,1,0,0,-0.068,2.745,0.676,8,16,"43,601",216
585,10/23/10,NLCS,6,PHI,SFG,L 2-3,40,32,2,8,3,0,0,2,5,1,7,1,1,1,0,0,0,0,-0.564,-2.481,1.889,11,14,"46,062",221
586,10/23/10,NLCS,6,SFG,PHI,W 3-2,41,37,3,13,2,0,1,2,2,2,10,1,1,0,1,2,0,0,-0.065,-1.481,1.358,11,18,"46,062",221
587,10/22/10,ALCS,6,NYY,TEX,L 1-6,31,28,1,3,2,1,0,0,3,0,9,0,0,0,0,1,0,1,-0.248,-3.872,0.702,3,9,"51,404",177
588,10/22/10,ALCS,6,TEX,NYY,W 6-1,37,30,6,7,4,0,1,6,6,4,3,0,0,1,0,0,0,0,0.251,1.669,0.787,7,9,"51,404",177
589,10/21/10,NLCS,5,PHI,SFG,W 4-2,37,33,4,6,0,0,1,3,2,0,9,1,1,0,2,0,3,0,0.038,-0.258,0.945,6,15,"43,713",195
590,10/21/10,NLCS,5,SFG,PHI,L 2-4,36,34,2,7,2,0,0,2,2,0,10,0,0,0,1,0,0,0,-0.465,-2.258,1.442,7,15,"43,713",195
591,10/20/10,ALCS,5,NYY,TEX,W 7-2,38,30,7,9,3,0,3,6,6,1,4,0,1,1,0,1,1,0,0.272,2.784,0.433,7,9,"49,832",228
592,10/20/10,NLCS,4,PHI,SFG,L 5-6,38,32,5,9,3,0,0,4,3,1,11,2,1,0,0,1,0,1,0.155,0.742,1.564,6,16,"43,515",220
593,10/20/10,NLCS,4,SFG,PHI,W 6-5,41,35,6,11,4,0,0,6,4,0,7,1,0,1,1,1,0,1,0.657,1.961,1.362,9,17,"43,515",220
594,10/20/10,ALCS,5,TEX,NYY,L 2-7,37,37,2,13,1,0,1,2,0,0,10,0,0,0,0,2,2,0,-0.229,-2.742,0.741,8,10,"49,832",228
595,10/19/10,ALCS,4,NYY,TEX,L 3-10,38,33,3,7,1,1,1,3,4,0,9,1,0,0,0,1,0,0,-0.049,-1.742,1.044,8,11,"49,977",245
596,10/19/10,NLCS,3,PHI,SFG,L 0-3,34,29,0,3,0,0,0,0,3,0,7,2,0,0,0,1,1,0,-0.426,-4.258,0.902,7,11,"43,320",159
597,10/19/10,NLCS,3,SFG,PHI,W 3-0,30,28,3,4,1,0,0,2,1,0,9,0,1,0,1,0,0,0,0.075,-0.785,0.71,3,13,"43,320",159
598,10/19/10,ALCS,4,TEX,NYY,W 10-3,44,37,10,13,1,0,4,10,5,1,6,1,1,0,0,2,2,0,0.451,5.257,0.933,7,10,"49,977",245
599,10/18/10,ALCS,3,NYY,TEX,L 0-8,30,29,0,2,0,0,0,0,1,0,15,0,0,0,0,0,1,0,-0.549,-4.74,0.965,3,9,"49,480",198
600,10/18/10,ALCS,3,TEX,NYY,W 8-0,39,38,8,11,2,0,1,7,1,1,6,0,0,0,0,0,0,0,-0.048,3.258,0.456,4,11,"49,480",198
601,10/17/10,NLCS,2,PHI,SFG,W 6-1,38,31,6,8,3,0,0,6,5,2,9,0,1,1,1,0,3,0,0.165,2.019,0.963,8,11,"46,099",181
602,10/17/10,NLCS,2,SFG,PHI,L 1-6,35,31,1,4,0,0,1,1,4,0,10,0,0,0,0,0,0,0,-0.336,-3.478,0.772,7,15,"46,099",181
603,10/16/10,ALCS,2,NYY,TEX,L 2-7,41,33,2,7,2,0,1,2,7,0,10,1,0,0,0,0,0,0,-0.22,-2.873,0.598,12,10,"50,362",232
604,10/16/10,NLCS,1,PHI,SFG,L 3-4,37,33,3,7,2,0,2,3,3,0,13,1,0,0,0,1,0,0,-0.467,-1.48,1.541,7,14,"45,929",179
605,10/16/10,NLCS,1,SFG,PHI,W 4-3,38,36,4,9,1,0,2,4,1,0,10,1,0,0,0,0,1,0,0.032,-0.482,0.874,7,13,"45,929",179
606,10/16/10,ALCS,2,TEX,NYY,W 7-2,40,33,7,12,5,1,1,6,6,2,9,0,1,0,0,1,4,0,0.28,2.669,0.514,9,10,"50,362",232
607,10/15/10,ALCS,1,NYY,TEX,W 6-5,40,36,6,10,2,0,1,6,4,0,5,0,0,0,0,1,0,0,0.358,1.126,1.091,7,10,"50,930",230
608,10/15/10,ALCS,1,TEX,NYY,L 5-6,39,32,5,7,1,0,1,5,6,0,9,0,1,0,1,0,1,1,-0.141,0.126,1.066,7,13,"50,930",230
609,10/12/10,ALDS,5,TBR,TEX,L 1-5,33,33,1,6,1,0,0,1,0,0,11,0,0,0,0,0,1,0,-0.417,-3.248,1.199,5,10,"41,845",180
610,10/12/10,ALDS,5,TEX,TBR,W 5-1,37,37,5,11,2,0,1,4,0,0,8,0,0,0,1,2,3,0,0.082,0.751,0.77,5,9,"41,845",180
611,10/11/10,NLDS,4,ATL,SFG,L 2-3,38,34,2,7,0,0,1,2,3,0,9,0,0,1,1,0,0,0,-0.423,-2.298,1.749,9,19,"44,532",176
612,10/11/10,NLDS,4,SFG,ATL,W 3-2,32,30,3,5,0,0,1,3,2,0,11,0,0,0,2,2,0,1,0.081,-1.298,1.402,2,16,"44,532",176
613,10/10/10,NLDS,3,ATL,SFG,L 2-3,32,31,2,4,0,0,1,2,1,0,12,0,0,0,0,0,0,0,-0.135,-2.299,1.401,3,19,"53,284",203
614,10/10/10,NLDS,3,CIN,PHI,L 0-2,31,31,0,5,1,0,0,0,0,0,9,0,0,0,0,1,0,0,-0.629,-4.481,1.124,4,16,"44,599",180
615,10/10/10,NLDS,3,PHI,CIN,W 2-0,37,35,2,8,1,0,1,1,1,0,6,0,1,0,2,1,0,0,-0.131,-2.481,0.758,8,9,"44,599",180
616,10/10/10,NLDS,3,SFG,ATL,W 3-2,41,36,3,8,0,1,0,1,5,0,10,0,0,0,3,1,1,1,0.368,-1.297,1.511,11,13,"53,284",203
617,10/10/10,ALDS,4,TBR,TEX,W 5-2,38,38,5,12,4,1,1,4,0,0,12,0,0,0,1,2,2,0,0.139,0.127,0.616,6,10,"49,218",202
618,10/10/10,ALDS,4,TEX,TBR,L 2-5,37,34,2,8,2,0,1,2,3,0,8,0,0,0,0,1,0,0,-0.363,-2.871,0.99,8,10,"49,218",202
619,10/9/10,ALDS,3,MIN,NYY,L 1-6,35,33,1,7,1,0,0,1,2,0,7,0,0,0,0,1,0,0,-0.292,-3.743,0.56,7,9,"50,840",186
620,10/9/10,ALDS,3,NYY,MIN,W 6-1,36,33,6,12,1,1,2,6,2,0,5,0,0,1,0,2,2,0,0.208,1.785,0.441,6,9,"50,840",186
621,10/9/10,ALDS,3,TBR,TEX,W 6-3,44,37,6,11,3,0,2,6,7,0,9,0,0,0,0,0,0,0,0.26,1.129,1.315,11,12,"51,746",218
622,10/9/10,ALDS,3,TEX,TBR,L 3-6,34,32,3,6,1,0,2,3,2,0,6,0,0,0,0,1,1,0,-0.238,-1.875,1.032,4,10,"51,746",218
623,10/8/10,NLDS,2,ATL,SFG,W 5-4,46,43,5,11,1,0,1,5,2,0,11,0,1,0,1,1,0,0,0.156,-0.203,1.213,8,20,"44,046",227
624,10/8/10,NLDS,2,CIN,PHI,L 4-7,36,31,4,6,1,0,2,3,3,0,7,0,1,1,1,0,0,0,-0.027,-0.48,0.886,5,17,"46,511",219
625,10/8/10,NLDS,2,PHI,CIN,W 7-4,44,35,7,8,0,0,0,5,6,2,4,3,0,0,3,1,2,0,0.473,3.018,1.43,13,17,"46,511",219
626,10/8/10,NLDS,2,SFG,ATL,L 4-5,44,40,4,10,2,0,1,4,2,0,13,1,1,0,0,1,0,0,-0.343,-1.204,1.22,7,18,"44,046",227
